date,close,open,high,low,volume
2012-05-18T00:00:00-04:00,38.23,42.05,45.0,38.0,580587776.0
2012-05-21T00:00:00-04:00,34.03,36.53,36.66,33.0,168309808.0
2012-05-22T00:00:00-04:00,31.0,32.61,33.59,30.94,102053808.0
2012-05-23T00:00:00-04:00,32.0,31.37,32.5,31.36,73721120.0
2012-05-24T00:00:00-04:00,33.03,32.95,33.21,31.77,50275872.0
2012-05-25T00:00:00-04:00,31.91,32.9,32.95,31.11,37189632.0
2012-05-29T00:00:00-04:00,28.84,31.48,31.69,28.65,78063400.0
2012-05-30T00:00:00-04:00,28.19,28.7,29.55,27.86,57267900.0
2012-05-31T00:00:00-04:00,29.6,28.55,29.67,26.83,111639200.0
2012-06-01T00:00:00-04:00,27.72,28.89,29.15,27.39,41855504.0
2012-06-04T00:00:00-04:00,26.9,27.2,27.65,26.44,35230300.0
2012-06-05T00:00:00-04:00,25.87,26.7,27.76,25.75,42473400.0
2012-06-06T00:00:00-04:00,26.81,26.07,27.17,25.52,61489200.0
2012-06-07T00:00:00-04:00,26.31,27.0,27.35,26.15,26167760.0
2012-06-08T00:00:00-04:00,27.1,26.55,27.76,26.44,38034000.0
2012-06-11T00:00:00-04:00,27.01,27.18,28.07,26.84,28225888.0
2012-06-12T00:00:00-04:00,27.4,27.48,27.77,26.96,15822414.0
2012-06-13T00:00:00-04:00,27.27,27.66,28.1,27.1,17118672.0
2012-06-14T00:00:00-04:00,28.29,27.65,28.32,27.38,16855000.0
2012-06-15T00:00:00-04:00,30.01,28.51,30.1,28.35,43563800.0
2012-06-18T00:00:00-04:00,31.41,29.96,32.08,29.41,42978900.0
2012-06-19T00:00:00-04:00,31.91,31.54,32.18,30.7,30849000.0
2012-06-20T00:00:00-04:00,31.6,31.92,31.93,31.15,15558922.0
2012-06-21T00:00:00-04:00,31.84,31.67,32.5,31.51,21875300.0
2012-06-22T00:00:00-04:00,33.05,32.41,33.45,32.06,74834000.0
2012-06-25T00:00:00-04:00,32.06,32.86,33.02,31.55,24352900.0
2012-06-26T00:00:00-04:00,33.1,32.69,33.44,32.5,24858700.0
2012-06-27T00:00:00-04:00,32.23,32.46,32.9,31.9,28599504.0
2012-06-28T00:00:00-04:00,31.36,31.96,32.19,30.9,17713300.0
2012-06-29T00:00:00-04:00,31.1,31.92,31.99,30.76,19526900.0
2012-07-02T00:00:00-04:00,30.77,31.25,31.73,30.55,14131477.0
2012-07-03T00:00:00-04:00,31.2,30.91,31.44,30.8,8765496.0
2012-07-05T00:00:00-04:00,31.47,31.32,31.63,31.02,10036688.0
2012-07-06T00:00:00-04:00,31.73,31.44,31.9,31.26,10949008.0
2012-07-09T00:00:00-04:00,32.17,32.1,32.88,31.99,17785200.0
2012-07-10T00:00:00-04:00,31.47,32.43,32.48,31.16,14276996.0
2012-07-11T00:00:00-04:00,30.97,31.48,31.56,30.55,13030300.0
2012-07-12T00:00:00-04:00,30.81,30.7,31.4,30.6,11306637.0
2012-07-13T00:00:00-04:00,30.72,31.04,31.07,30.56,8117348.0
2012-07-16T00:00:00-04:00,28.25,30.5,30.5,28.21,24672100.0
2012-07-17T00:00:00-04:00,28.09,28.48,28.59,27.15,30438600.0
2012-07-18T00:00:00-04:00,29.11,28.31,29.29,28.15,16841800.0
2012-07-19T00:00:00-04:00,29.0,29.41,29.5,28.63,13685100.0
2012-07-20T00:00:00-04:00,28.76,29.0,29.47,28.72,11869100.0
2012-07-23T00:00:00-04:00,28.75,28.12,29.0,28.01,12393863.0
2012-07-24T00:00:00-04:00,28.45,28.82,29.45,28.1,11539801.0
2012-07-25T00:00:00-04:00,29.34,28.39,29.49,28.08,17230200.0
2012-07-26T00:00:00-04:00,26.85,27.75,28.23,26.73,64597400.0
