date,close,open,high,low,volume
2020-10-13T00:00:00-04:00,121.05,121.08,121.97,120.56,13100.0
2020-10-14T00:00:00-04:00,119.97,121.33,121.72,119.37,37812.0
2020-10-15T00:00:00-04:00,119.11,118.03,119.28,117.79,30600.0
2020-10-16T00:00:00-04:00,118.5,119.9,120.41,118.5,51000.0
2020-10-19T00:00:00-04:00,116.45,119.83,119.83,116.23,50642.0
2020-10-20T00:00:00-04:00,116.89,116.91,118.09,116.29,49800.0
2020-10-21T00:00:00-04:00,117.04,116.95,118.0,116.67,28220.0
2020-10-22T00:00:00-04:00,116.72,117.11,117.35,115.46,24849.0
2020-10-23T00:00:00-04:00,117.0,116.99,117.0,115.81,40600.0
2020-10-26T00:00:00-04:00,115.18,116.01,116.98,113.85,74400.0
2020-10-27T00:00:00-04:00,116.09,115.62,116.45,115.14,46964.0
2020-10-28T00:00:00-04:00,111.69,114.28,114.28,111.5,138841.0
2020-10-29T00:00:00-04:00,113.51,112.16,114.67,112.0,79600.0
2020-10-30T00:00:00-04:00,110.86,112.7,113.01,109.69,130613.0
2020-11-02T00:00:00-05:00,110.9,111.65,112.24,109.7,74100.0
2020-11-03T00:00:00-05:00,113.43,111.71,113.63,111.31,61848.0
2020-11-04T00:00:00-05:00,117.79,116.45,118.55,115.97,109701.0
2020-11-05T00:00:00-05:00,120.92,120.51,121.3,120.02,146500.0
2020-11-06T00:00:00-05:00,121.0,120.63,121.22,119.08,47112.0
2020-11-09T00:00:00-05:00,118.5,122.21,122.71,118.5,154000.0
2020-11-10T00:00:00-05:00,116.32,117.15,117.68,115.35,84209.0
2020-11-11T00:00:00-05:00,119.11,117.47,119.2,117.47,65800.0
2020-11-12T00:00:00-05:00,118.42,119.48,119.94,118.0,44900.0
2020-11-13T00:00:00-05:00,119.55,119.19,119.62,118.3,39946.0
2020-11-16T00:00:00-05:00,120.07,119.46,120.49,119.03,47000.0
2020-11-17T00:00:00-05:00,120.06,120.56,120.63,119.86,29044.0
2020-11-18T00:00:00-05:00,119.55,119.86,120.47,119.41,35232.0
2020-11-19T00:00:00-05:00,120.13,118.97,120.13,118.81,52702.0
2020-11-20T00:00:00-05:00,119.39,120.07,120.3,119.39,37000.0
2020-11-23T00:00:00-05:00,119.3,119.77,120.17,118.36,50500.0
2020-11-24T00:00:00-05:00,121.04,119.8,121.11,119.08,90902.0
2020-11-25T00:00:00-05:00,121.72,121.39,121.95,121.19,44200.0
2020-11-27T00:00:00-05:00,122.75,122.55,123.3,122.42,35500.0
2020-11-30T00:00:00-05:00,123.01,122.97,123.16,121.14,84044.0
2020-12-01T00:00:00-05:00,124.72,124.07,125.32,123.68,92810.0
2020-12-02T00:00:00-05:00,124.84,124.16,124.92,123.44,140900.0
2020-12-03T00:00:00-05:00,125.02,124.95,125.61,124.74,93200.0
2020-12-04T00:00:00-05:00,125.45,125.05,125.53,124.78,74330.0
2020-12-07T00:00:00-05:00,125.83,125.62,126.33,125.48,76700.0
2020-12-08T00:00:00-05:00,126.61,126.02,126.72,125.31,54819.0
2020-12-09T00:00:00-05:00,123.85,126.59,126.62,123.37,148725.0
2020-12-10T00:00:00-05:00,124.26,122.95,124.67,122.44,128329.0
2020-12-11T00:00:00-05:00,123.97,123.55,124.02,122.61,54218.0
2020-12-14T00:00:00-05:00,124.89,124.54,125.7,124.54,184100.0
2020-12-15T00:00:00-05:00,126.23,125.89,126.23,125.0,64300.0
2020-12-16T00:00:00-05:00,126.91,126.44,127.24,125.98,85099.0
2020-12-17T00:00:00-05:00,127.76,127.62,127.79,127.1,57942.0
2020-12-18T00:00:00-05:00,127.43,128.11,128.11,126.37,84331.0
2020-12-21T00:00:00-05:00,126.89,126.12,127.07,124.79,85100.0
2020-12-22T00:00:00-05:00,127.24,127.25,127.66,126.29,59034.0
2020-12-23T00:00:00-05:00,126.66,127.5,127.5,126.61,69000.0
2020-12-24T00:00:00-05:00,127.19,126.96,127.37,126.77,32007.0
2020-12-28T00:00:00-05:00,128.48,128.43,128.66,127.57,59200.0
2020-12-29T00:00:00-05:00,128.63,129.08,129.29,128.25,66600.0
2020-12-30T00:00:00-05:00,128.53,129.36,129.36,128.34,89917.0
2020-12-31T00:00:00-05:00,128.91,128.78,129.0,128.2,73500.0
2021-01-04T00:00:00-05:00,127.08,129.6,129.6,125.45,160830.0
2021-01-05T00:00:00-05:00,128.1,126.76,128.17,126.76,66600.0
2021-01-06T00:00:00-05:00,126.33,126.37,128.08,125.76,469349.0
2021-01-07T00:00:00-05:00,129.46,127.58,129.73,127.58,97139.0
