date,close,open,high,low,volume
2020-08-17T00:00:00-04:00,275.32,273.91,275.84,272.2,24803000.0
2020-08-18T00:00:00-04:00,277.97,276.41,278.46,274.91,23529500.0
2020-08-19T00:00:00-04:00,276.1,277.93,279.02,275.57,31999400.0
2020-08-20T00:00:00-04:00,279.93,275.3,280.43,274.86,27723400.0
2020-08-21T00:00:00-04:00,281.87,280.07,282.34,279.46,34748934.0
2020-08-24T00:00:00-04:00,283.63,285.06,286.0,281.27,36418533.0
2020-08-25T00:00:00-04:00,285.86,282.78,286.06,282.37,34866600.0
2020-08-26T00:00:00-04:00,291.96,287.11,292.22,285.83,42216700.0
2020-08-27T00:00:00-04:00,291.05,293.08,293.85,288.71,49482715.0
2020-08-28T00:00:00-04:00,292.53,292.27,293.18,290.93,28021022.0
2020-08-31T00:00:00-04:00,294.88,293.16,296.75,292.62,36321027.0
2020-09-01T00:00:00-04:00,299.92,297.6,300.04,295.79,36395774.0
2020-09-02T00:00:00-04:00,302.76,303.26,303.5,296.89,50836800.0
2020-09-03T00:00:00-04:00,287.41,298.2,298.62,284.41,110083300.0
2020-09-04T00:00:00-04:00,283.58,285.76,288.93,271.8,123959000.0
2020-09-08T00:00:00-04:00,269.95,272.27,278.22,269.66,99568645.0
2020-09-09T00:00:00-04:00,277.88,275.54,280.05,273.0,64837900.0
2020-09-10T00:00:00-04:00,272.34,280.97,282.2,270.56,69667500.0
2020-09-11T00:00:00-04:00,270.45,274.33,275.22,266.9,71809014.0
2020-09-14T00:00:00-04:00,275.16,274.28,277.22,272.96,38525200.0
2020-09-15T00:00:00-04:00,279.06,278.9,280.45,275.13,41849926.0
2020-09-16T00:00:00-04:00,274.61,279.77,280.36,274.25,42435626.0
2020-09-17T00:00:00-04:00,270.32,267.52,274.4,266.68,81570844.0
2020-09-18T00:00:00-04:00,266.87,271.62,272.09,262.63,86251117.0
2020-09-21T00:00:00-04:00,267.51,262.52,267.65,260.11,57168600.0
2020-09-22T00:00:00-04:00,272.48,270.05,273.08,266.54,41128900.0
2020-09-23T00:00:00-04:00,264.16,272.15,272.34,263.25,48837300.0
2020-09-24T00:00:00-04:00,265.39,261.58,268.7,261.22,70631704.0
2020-09-25T00:00:00-04:00,271.56,265.82,272.4,264.3,55242400.0
2020-09-28T00:00:00-04:00,277.2,276.62,277.2,271.67,58438300.0
2020-09-29T00:00:00-04:00,275.95,276.72,277.71,275.37,27178921.0
2020-09-30T00:00:00-04:00,277.84,276.09,281.09,275.87,49380802.0
2020-10-01T00:00:00-04:00,282.25,281.79,282.88,279.84,50020223.0
2020-10-02T00:00:00-04:00,274.31,276.01,282.24,273.44,75497400.0
2020-10-05T00:00:00-04:00,280.16,276.34,280.49,276.23,28184600.0
2020-10-06T00:00:00-04:00,275.16,279.29,281.19,274.25,49704236.0
2020-10-07T00:00:00-04:00,279.92,277.83,280.74,277.28,27539700.0
2020-10-08T00:00:00-04:00,281.41,282.32,282.47,280.31,25443300.0
2020-10-09T00:00:00-04:00,285.71,283.09,285.79,282.71,30201144.0
2020-10-12T00:00:00-04:00,294.53,290.6,297.46,289.47,79370700.0
2020-10-13T00:00:00-04:00,294.52,296.34,297.05,293.11,64240031.0
2020-10-14T00:00:00-04:00,292.06,295.32,296.35,290.26,37181227.0
2020-10-15T00:00:00-04:00,290.1,287.25,290.71,286.54,42514200.0
2020-10-16T00:00:00-04:00,288.51,291.8,293.27,288.15,40570702.0
2020-10-19T00:00:00-04:00,283.8,290.49,291.48,282.79,36756800.0
2020-10-20T00:00:00-04:00,284.41,284.56,287.62,282.95,32195400.0
2020-10-21T00:00:00-04:00,284.19,284.67,287.32,283.69,29306137.0
2020-10-22T00:00:00-04:00,284.18,285.05,285.98,280.82,32196200.0
2020-10-23T00:00:00-04:00,284.74,284.79,284.91,281.78,24658542.0
2020-10-26T00:00:00-04:00,280.47,282.32,285.3,276.76,38421100.0
2020-10-27T00:00:00-04:00,282.66,281.42,283.51,280.2,30559123.0
2020-10-28T00:00:00-04:00,271.64,278.13,278.64,271.38,53413523.0
2020-10-29T00:00:00-04:00,276.39,273.04,279.49,272.52,43246302.0
2020-10-30T00:00:00-04:00,269.38,274.38,275.24,267.07,65935893.0
2020-11-02T00:00:00-05:00,269.98,271.73,273.52,266.97,39987409.0
2020-11-03T00:00:00-05:00,274.65,271.86,276.82,270.84,43604145.0
2020-11-04T00:00:00-05:00,286.91,283.56,288.77,281.87,75728206.0
2020-11-05T00:00:00-05:00,294.39,293.41,295.39,292.0,52054200.0
