date,close,open,high,low,volume
2020-08-17T00:00:00-04:00,114.61,116.06,116.09,113.96,119561600.0
2020-08-18T00:00:00-04:00,115.56,114.35,116.0,114.01,105633600.0
2020-08-19T00:00:00-04:00,115.71,115.98,117.16,115.61,145538008.0
2020-08-20T00:00:00-04:00,118.28,115.75,118.39,115.73,126907200.0
2020-08-21T00:00:00-04:00,124.37,119.26,124.87,119.25,338054800.0
2020-08-24T00:00:00-04:00,125.86,128.7,128.79,123.94,345937768.0
2020-08-25T00:00:00-04:00,124.83,124.7,125.18,123.05,211495788.0
2020-08-26T00:00:00-04:00,126.52,126.18,126.99,125.08,163022400.0
2020-08-27T00:00:00-04:00,125.01,127.14,127.49,123.83,155552400.0
2020-08-28T00:00:00-04:00,124.81,126.01,126.44,124.58,187630000.0
2020-08-31T00:00:00-04:00,129.04,127.58,131.0,126.0,225702700.0
2020-09-01T00:00:00-04:00,134.18,132.76,134.8,130.53,152470142.0
2020-09-02T00:00:00-04:00,131.4,137.59,137.98,127.0,200119000.0
2020-09-03T00:00:00-04:00,120.88,126.91,128.84,120.5,257599640.0
2020-09-04T00:00:00-04:00,120.96,120.07,123.7,110.89,332607200.0
2020-09-08T00:00:00-04:00,112.82,113.95,118.99,112.68,231366600.0
2020-09-09T00:00:00-04:00,117.32,117.26,119.14,115.26,176940500.0
2020-09-10T00:00:00-04:00,113.49,120.36,120.5,112.5,182274400.0
2020-09-11T00:00:00-04:00,112.0,114.57,115.23,110.0,180860325.0
2020-09-14T00:00:00-04:00,115.36,114.72,115.93,112.8,140150100.0
2020-09-15T00:00:00-04:00,115.54,118.33,118.83,113.61,184642039.0
2020-09-16T00:00:00-04:00,112.13,115.23,116.0,112.04,155026675.0
2020-09-17T00:00:00-04:00,110.34,109.72,112.2,108.71,178011000.0
2020-09-18T00:00:00-04:00,106.84,110.4,110.88,106.09,287104900.0
2020-09-21T00:00:00-04:00,110.08,104.54,110.19,103.1,195713815.0
2020-09-22T00:00:00-04:00,111.81,112.68,112.86,109.16,183055400.0
2020-09-23T00:00:00-04:00,107.12,111.62,112.11,106.77,150718700.0
