date,close,open,high,low,volume
2020-08-17T00:00:00-04:00,210.28,209.6,211.19,208.92,20184800.0
2020-08-18T00:00:00-04:00,211.49,210.53,212.36,209.21,21336200.0
2020-08-19T00:00:00-04:00,209.7,211.49,212.1,209.25,27627600.0
2020-08-20T00:00:00-04:00,214.58,209.54,215.0,208.91,26981500.0
2020-08-21T00:00:00-04:00,213.02,213.86,216.25,212.85,36249319.0
2020-08-24T00:00:00-04:00,213.69,214.79,215.52,212.43,25460147.0
2020-08-25T00:00:00-04:00,216.47,213.1,216.61,213.1,23043700.0
2020-08-26T00:00:00-04:00,221.15,217.88,222.09,217.36,39600828.0
2020-08-27T00:00:00-04:00,226.58,222.89,231.15,219.4,57602200.0
2020-08-28T00:00:00-04:00,228.91,228.18,230.64,226.58,26292900.0
2020-08-31T00:00:00-04:00,225.53,227.0,228.7,224.31,28774200.0
2020-09-01T00:00:00-04:00,227.27,225.51,227.45,224.43,25791235.0
2020-09-02T00:00:00-04:00,231.65,227.97,232.86,227.35,34080839.0
2020-09-03T00:00:00-04:00,217.3,229.27,229.31,214.96,58400300.0
2020-09-04T00:00:00-04:00,214.25,215.1,218.36,205.19,59664100.0
2020-09-08T00:00:00-04:00,202.66,206.5,210.03,202.2,52924330.0
2020-09-09T00:00:00-04:00,211.29,207.6,214.84,206.7,45679000.0
2020-09-10T00:00:00-04:00,205.37,213.4,214.74,204.11,35461514.0
2020-09-11T00:00:00-04:00,204.03,207.2,208.63,201.24,33620100.0
2020-09-14T00:00:00-04:00,205.41,204.24,209.2,204.03,30375800.0
2020-09-15T00:00:00-04:00,208.78,208.42,209.78,206.93,21823942.0
2020-09-16T00:00:00-04:00,205.05,210.62,210.65,204.64,26372464.0
2020-09-17T00:00:00-04:00,202.91,200.05,204.33,199.96,34011300.0
2020-09-18T00:00:00-04:00,200.39,202.8,203.65,196.25,55225326.0
2020-09-21T00:00:00-04:00,202.54,197.19,202.71,196.38,39839700.0
2020-09-22T00:00:00-04:00,207.42,205.06,208.1,202.08,33517100.0
2020-09-23T00:00:00-04:00,200.59,207.9,208.1,200.03,30803800.0
2020-09-24T00:00:00-04:00,203.19,199.85,205.57,199.2,31202500.0
2020-09-25T00:00:00-04:00,207.82,203.55,209.04,202.54,29437312.0
2020-09-28T00:00:00-04:00,209.44,210.88,212.57,208.06,32004936.0
2020-09-29T00:00:00-04:00,207.26,209.35,210.07,206.81,24464472.0
2020-09-30T00:00:00-04:00,210.33,207.73,211.98,206.54,33829100.0
2020-10-01T00:00:00-04:00,212.46,213.49,213.99,211.32,27158418.0
2020-10-02T00:00:00-04:00,206.19,208.0,210.99,205.54,33154800.0
2020-10-05T00:00:00-04:00,210.38,207.22,210.41,206.98,21331600.0
2020-10-06T00:00:00-04:00,205.91,208.82,210.18,204.82,28554300.0
2020-10-07T00:00:00-04:00,209.83,207.06,210.11,206.72,25681100.0
2020-10-08T00:00:00-04:00,210.58,210.51,211.19,208.32,19925837.0
2020-10-09T00:00:00-04:00,215.81,211.23,215.86,211.23,26458047.0
2020-10-12T00:00:00-04:00,221.4,218.79,223.86,216.81,40461400.0
2020-10-13T00:00:00-04:00,222.86,222.72,225.21,220.43,28950843.0
2020-10-14T00:00:00-04:00,220.86,223.0,224.22,219.13,23451713.0
2020-10-15T00:00:00-04:00,219.66,217.1,220.36,216.01,22733100.0
2020-10-16T00:00:00-04:00,219.66,220.15,222.29,219.32,26057900.0
2020-10-19T00:00:00-04:00,214.22,220.42,222.3,213.72,27625841.0
2020-10-20T00:00:00-04:00,214.65,215.8,217.37,213.09,22753511.0
2020-10-21T00:00:00-04:00,214.8,213.12,216.92,213.12,22724906.0
2020-10-22T00:00:00-04:00,214.89,213.93,216.06,211.7,22351500.0
2020-10-23T00:00:00-04:00,216.23,215.03,216.28,213.16,18879608.0
2020-10-26T00:00:00-04:00,210.08,213.85,216.34,208.1,37111600.0
2020-10-27T00:00:00-04:00,213.25,211.59,214.67,210.33,36700325.0
2020-10-28T00:00:00-04:00,202.68,207.67,208.84,202.1,51195600.0
2020-10-29T00:00:00-04:00,204.72,204.07,207.36,203.37,31432600.0
2020-10-30T00:00:00-04:00,202.47,203.5,204.29,199.62,36980111.0
2020-11-02T00:00:00-05:00,202.33,204.29,205.28,200.12,30842200.0
2020-11-03T00:00:00-05:00,206.43,203.89,208.12,203.12,27512030.0
2020-11-04T00:00:00-05:00,216.39,214.02,218.32,212.42,42311800.0
2020-11-05T00:00:00-05:00,223.29,222.04,224.12,221.15,36080137.0
2020-11-06T00:00:00-05:00,223.72,222.26,224.36,218.03,25231900.0
2020-11-09T00:00:00-05:00,218.39,224.44,228.12,217.88,44395000.0
2020-11-10T00:00:00-05:00,211.01,214.5,216.5,209.72,44045120.0
2020-11-11T00:00:00-05:00,216.55,212.39,218.04,212.2,29440800.0
2020-11-12T00:00:00-05:00,215.44,217.21,219.11,214.46,21616115.0
2020-11-13T00:00:00-05:00,216.51,216.36,217.42,214.16,18630307.0
2020-11-16T00:00:00-05:00,217.23,214.87,217.74,214.52,24953344.0
2020-11-17T00:00:00-05:00,214.46,216.1,217.68,214.08,24154112.0
2020-11-18T00:00:00-05:00,211.08,213.65,215.17,210.93,28372800.0
2020-11-19T00:00:00-05:00,212.42,211.38,213.03,209.93,24792746.0
2020-11-20T00:00:00-05:00,210.39,212.2,213.29,210.0,22843119.0
2020-11-23T00:00:00-05:00,210.11,210.95,212.29,208.16,25683507.0
2020-11-24T00:00:00-05:00,213.86,209.59,214.25,208.86,33979731.0
2020-11-25T00:00:00-05:00,213.87,215.11,215.29,212.46,21012900.0
2020-11-27T00:00:00-05:00,215.23,214.85,216.27,214.04,14512213.0
2020-11-30T00:00:00-05:00,214.07,214.1,214.76,210.84,33064800.0
2020-12-01T00:00:00-05:00,216.21,214.51,217.32,213.35,30931318.0
2020-12-02T00:00:00-05:00,215.37,214.88,215.47,212.8,23724509.0
2020-12-03T00:00:00-05:00,214.24,214.61,216.38,213.65,25120922.0
2020-12-04T00:00:00-05:00,214.36,214.22,215.38,213.18,24666039.0
2020-12-07T00:00:00-05:00,214.29,214.37,215.54,212.99,24620000.0
2020-12-08T00:00:00-05:00,216.01,213.97,216.95,212.89,23284100.0
2020-12-09T00:00:00-05:00,211.8,215.16,215.23,211.21,32440603.0
2020-12-10T00:00:00-05:00,210.52,211.77,213.08,210.36,26733300.0
2020-12-11T00:00:00-05:00,213.26,210.05,213.32,209.11,30979440.0
2020-12-14T00:00:00-05:00,214.2,213.1,216.21,212.88,28798400.0
2020-12-15T00:00:00-05:00,214.13,215.17,215.42,212.24,27018106.0
2020-12-16T00:00:00-05:00,219.28,214.75,220.11,214.72,35023300.0
2020-12-17T00:00:00-05:00,219.42,219.87,220.89,217.92,32515800.0
2020-12-18T00:00:00-05:00,218.59,218.59,219.69,216.02,63354922.0
2020-12-21T00:00:00-05:00,222.59,217.55,224.0,217.28,37181900.0
2020-12-22T00:00:00-05:00,223.94,222.69,225.63,221.85,22643397.0
2020-12-23T00:00:00-05:00,221.02,223.11,223.56,220.8,18699638.0
2020-12-24T00:00:00-05:00,222.75,221.42,223.61,221.2,10550600.0
2020-12-28T00:00:00-05:00,224.96,224.45,226.03,223.02,17933500.0
2020-12-29T00:00:00-05:00,224.15,226.31,227.18,223.58,17403213.0
2020-12-30T00:00:00-05:00,221.68,225.23,225.63,221.47,20272337.0
2020-12-31T00:00:00-05:00,222.42,221.7,223.0,219.68,20942132.0
2021-01-04T00:00:00-05:00,217.69,222.53,223.0,214.81,37130139.0
2021-01-05T00:00:00-05:00,217.9,217.26,218.52,215.7,23823000.0
2021-01-06T00:00:00-05:00,212.25,212.17,216.49,211.94,35930700.0
2021-01-07T00:00:00-05:00,218.29,214.04,219.34,213.71,27694500.0
2021-01-08T00:00:00-05:00,219.62,218.68,220.58,217.03,22956206.0
2021-01-11T00:00:00-05:00,217.49,218.47,218.91,216.73,23047029.0
2021-01-12T00:00:00-05:00,214.93,216.5,217.1,213.32,23249336.0
2021-01-13T00:00:00-05:00,216.34,214.02,216.76,213.93,20087100.0
2021-01-14T00:00:00-05:00,213.02,215.91,217.46,212.74,29480800.0
2021-01-15T00:00:00-05:00,212.65,213.52,214.51,212.03,31746512.0
2021-01-19T00:00:00-05:00,216.44,213.75,216.98,212.63,30480900.0
2021-01-20T00:00:00-05:00,224.34,217.7,225.79,217.29,37777300.0
2021-01-21T00:00:00-05:00,224.97,224.7,226.3,222.42,30749553.0
2021-01-22T00:00:00-05:00,225.95,227.08,230.07,225.8,30172700.0
2021-01-25T00:00:00-05:00,229.53,229.12,229.78,224.22,33152100.0
2021-01-26T00:00:00-05:00,232.33,231.86,234.18,230.08,49169601.0
2021-01-27T00:00:00-05:00,232.9,238.0,240.44,230.14,69870638.0
2021-01-28T00:00:00-05:00,238.93,235.61,242.64,235.09,49111200.0
2021-01-29T00:00:00-05:00,231.96,235.99,238.02,231.35,42503138.0
2021-02-01T00:00:00-05:00,239.65,235.06,242.5,232.43,33314200.0
2021-02-02T00:00:00-05:00,239.51,241.3,242.31,238.69,25916337.0
2021-02-03T00:00:00-05:00,243.0,239.57,245.09,239.26,27158104.0
2021-02-04T00:00:00-05:00,242.01,242.66,243.24,240.37,25296100.0
2021-02-05T00:00:00-05:00,242.2,242.23,243.28,240.42,18054800.0
2021-02-08T00:00:00-05:00,242.47,243.15,243.68,240.81,22211929.0
2021-02-09T00:00:00-05:00,243.77,241.87,244.76,241.38,23565000.0
2021-02-10T00:00:00-05:00,242.82,245.0,245.92,240.89,22186706.0
2021-02-11T00:00:00-05:00,244.49,244.78,245.15,242.15,15751100.0
2021-02-12T00:00:00-05:00,244.99,243.93,245.3,242.73,16561100.0
2021-02-16T00:00:00-05:00,243.7,245.03,246.13,242.92,26728500.0
2021-02-17T00:00:00-05:00,244.2,241.32,244.31,240.94,21673109.0
2021-02-18T00:00:00-05:00,243.79,241.8,243.93,240.86,16925600.0
2021-02-19T00:00:00-05:00,240.97,243.75,243.86,240.18,25262600.0
2021-02-22T00:00:00-05:00,234.51,237.42,237.93,232.4,36446936.0
2021-02-23T00:00:00-05:00,233.27,230.33,234.83,228.73,30228704.0
2021-02-24T00:00:00-05:00,234.55,230.01,235.2,229.0,26339746.0
2021-02-25T00:00:00-05:00,228.99,232.08,234.59,227.88,39542235.0
2021-02-26T00:00:00-05:00,232.38,231.53,235.37,229.54,37819227.0
2021-03-01T00:00:00-05:00,236.94,235.9,237.47,233.15,25332837.0
2021-03-02T00:00:00-05:00,233.87,237.01,237.3,233.45,22812500.0
