date,close,open,high,low,volume
2020-08-17T00:00:00-04:00,261.16,262.5,264.1,259.4,13351100.0
2020-08-18T00:00:00-04:00,262.34,260.95,265.15,259.26,18690400.0
2020-08-19T00:00:00-04:00,262.59,261.39,267.91,261.35,23291500.0
2020-08-20T00:00:00-04:00,269.01,261.5,269.63,261.46,20299700.0
2020-08-21T00:00:00-04:00,267.01,268.69,270.49,266.42,15538615.0
2020-08-24T00:00:00-04:00,271.39,271.07,277.25,268.77,23685603.0
2020-08-25T00:00:00-04:00,280.82,272.41,283.09,270.26,42127240.0
2020-08-26T00:00:00-04:00,303.91,284.0,304.67,284.0,69015200.0
2020-08-27T00:00:00-04:00,293.22,300.16,301.23,292.02,30301309.0
2020-08-28T00:00:00-04:00,293.66,295.0,297.23,290.98,17172415.0
2020-08-31T00:00:00-04:00,293.2,293.95,296.88,291.55,17345134.0
2020-09-01T00:00:00-04:00,295.44,294.71,301.49,292.71,17320872.0
2020-09-02T00:00:00-04:00,302.5,298.88,303.6,293.05,24341400.0
2020-09-03T00:00:00-04:00,291.12,295.99,297.6,283.63,32294100.0
2020-09-04T00:00:00-04:00,282.73,287.5,289.0,271.14,30333700.0
2020-09-08T00:00:00-04:00,271.16,271.28,279.3,269.42,24864000.0
2020-09-09T00:00:00-04:00,273.72,275.77,278.48,271.35,22918800.0
2020-09-10T00:00:00-04:00,268.09,275.51,279.16,267.03,24814700.0
2020-09-11T00:00:00-04:00,266.61,270.06,271.39,262.64,18913900.0
2020-09-14T00:00:00-04:00,266.15,270.95,276.64,265.7,24093830.0
2020-09-15T00:00:00-04:00,272.42,270.67,274.52,269.3,18478530.0
2020-09-16T00:00:00-04:00,263.52,267.29,272.44,261.79,29207594.0
2020-09-17T00:00:00-04:00,254.82,258.28,261.5,250.19,31281441.0
2020-09-18T00:00:00-04:00,252.53,258.4,259.2,250.05,28130800.0
2020-09-21T00:00:00-04:00,248.15,247.54,249.95,244.13,24709400.0
2020-09-22T00:00:00-04:00,254.75,253.31,255.32,248.22,30293103.0
2020-09-23T00:00:00-04:00,249.02,255.26,257.99,248.15,19641300.0
2020-09-24T00:00:00-04:00,249.53,246.5,252.24,245.62,20006800.0
2020-09-25T00:00:00-04:00,254.82,249.4,255.75,246.61,18351311.0
2020-09-28T00:00:00-04:00,256.82,259.4,259.6,254.82,18826300.0
2020-09-29T00:00:00-04:00,261.79,257.81,263.33,256.9,20215504.0
2020-09-30T00:00:00-04:00,261.9,261.98,266.08,260.1,20142546.0
2020-10-01T00:00:00-04:00,266.63,265.35,268.33,264.8,20009801.0
2020-10-02T00:00:00-04:00,259.94,261.21,265.15,259.18,16367600.0
2020-10-05T00:00:00-04:00,264.65,262.2,264.87,260.84,12822300.0
2020-10-06T00:00:00-04:00,258.66,261.78,265.69,258.24,18696917.0
2020-10-07T00:00:00-04:00,258.12,259.21,260.18,254.82,23133417.0
2020-10-08T00:00:00-04:00,263.76,259.75,264.62,259.15,16312800.0
2020-10-09T00:00:00-04:00,264.45,264.52,264.75,262.17,14107803.0
2020-10-12T00:00:00-04:00,275.75,270.2,280.18,267.87,31019300.0
2020-10-13T00:00:00-04:00,276.14,277.58,279.1,273.39,18063343.0
2020-10-14T00:00:00-04:00,271.82,277.62,278.75,271.5,15601154.0
2020-10-15T00:00:00-04:00,266.72,267.6,269.04,263.67,15416100.0
2020-10-16T00:00:00-04:00,265.93,267.38,271.37,265.3,16622702.0
2020-10-19T00:00:00-04:00,261.4,265.53,268.55,259.88,13587000.0
2020-10-20T00:00:00-04:00,267.56,263.06,269.7,262.88,18763246.0
2020-10-21T00:00:00-04:00,278.73,279.56,283.05,276.37,28998638.0
2020-10-22T00:00:00-04:00,278.12,279.87,282.45,275.04,16720026.0
2020-10-23T00:00:00-04:00,284.79,278.8,285.24,276.82,17535200.0
2020-10-26T00:00:00-04:00,277.11,283.16,285.23,274.26,21322925.0
2020-10-27T00:00:00-04:00,283.29,278.76,284.51,276.31,16287249.0
2020-10-28T00:00:00-04:00,267.67,278.79,278.79,267.26,23121808.0
2020-10-29T00:00:00-04:00,280.83,276.55,283.6,273.78,32368118.0
2020-10-30T00:00:00-04:00,263.11,274.5,276.7,259.1,47299002.0
2020-11-02T00:00:00-05:00,261.36,264.6,270.47,257.34,27165700.0
2020-11-03T00:00:00-05:00,265.3,263.16,270.05,260.88,17961900.0
2020-11-04T00:00:00-05:00,287.38,281.0,288.94,278.62,35364424.0
2020-11-05T00:00:00-05:00,294.68,291.9,297.38,288.95,23823633.0
2020-11-06T00:00:00-05:00,293.41,293.95,294.6,288.06,13891000.0
2020-11-09T00:00:00-05:00,278.77,289.87,292.58,278.53,25117700.0
2020-11-10T00:00:00-05:00,272.43,273.1,274.0,264.0,29067700.0
2020-11-11T00:00:00-05:00,276.48,273.47,278.4,272.48,14957000.0
2020-11-12T00:00:00-05:00,275.08,277.18,279.75,274.43,12914206.0
2020-11-13T00:00:00-05:00,276.95,277.72,277.76,273.1,10400101.0
2020-11-16T00:00:00-05:00,278.96,275.05,279.41,274.63,12970400.0
2020-11-17T00:00:00-05:00,275.0,277.68,277.68,273.29,15040300.0
2020-11-18T00:00:00-05:00,271.97,274.52,277.39,271.84,12152945.0
2020-11-19T00:00:00-05:00,272.94,271.02,273.47,269.19,12963700.0
2020-11-20T00:00:00-05:00,269.7,272.56,273.0,269.41,18122412.0
2020-11-23T00:00:00-05:00,268.43,270.89,270.95,264.53,20990800.0
2020-11-24T00:00:00-05:00,276.92,268.49,277.82,267.87,16930424.0
2020-11-25T00:00:00-05:00,275.59,278.14,280.18,272.65,12467009.0
2020-11-27T00:00:00-05:00,277.81,277.39,279.13,274.82,7808426.0
2020-11-30T00:00:00-05:00,276.97,276.03,277.7,271.01,16693336.0
2020-12-01T00:00:00-05:00,286.55,279.16,289.3,278.96,20777906.0
2020-12-02T00:00:00-05:00,287.52,285.36,291.78,280.83,17361624.0
2020-12-03T00:00:00-05:00,281.85,286.25,286.65,281.07,12921700.0
2020-12-04T00:00:00-05:00,279.7,280.3,283.46,279.3,10880300.0
2020-12-07T00:00:00-05:00,285.58,279.19,288.49,278.2,13007700.0
2020-12-08T00:00:00-05:00,283.4,286.01,286.43,281.55,10747700.0
2020-12-09T00:00:00-05:00,277.92,283.66,287.63,271.75,25189707.0
2020-12-10T00:00:00-05:00,277.12,275.54,278.73,271.86,20065100.0
2020-12-11T00:00:00-05:00,273.55,274.53,276.48,270.25,14391401.0
2020-12-14T00:00:00-05:00,274.19,273.37,277.22,271.56,16376900.0
2020-12-15T00:00:00-05:00,275.55,274.83,276.08,267.47,23979500.0
2020-12-16T00:00:00-05:00,275.67,274.76,277.86,272.51,15885000.0
2020-12-17T00:00:00-05:00,274.48,277.07,280.44,273.61,16377844.0
2020-12-18T00:00:00-05:00,276.4,275.77,278.0,271.14,26693249.0
2020-12-21T00:00:00-05:00,272.79,272.98,274.67,267.79,16553740.0
2020-12-22T00:00:00-05:00,267.09,271.5,271.5,264.63,17334999.0
2020-12-23T00:00:00-05:00,268.11,266.89,272.17,266.23,14329038.0
2020-12-24T00:00:00-05:00,267.4,268.88,270.4,266.2,6702033.0
2020-12-28T00:00:00-05:00,277.0,268.74,277.3,265.66,23299707.0
2020-12-29T00:00:00-05:00,276.78,276.95,280.51,276.28,16383000.0
2020-12-30T00:00:00-05:00,271.87,277.95,278.08,271.71,11803800.0
2020-12-31T00:00:00-05:00,273.16,272.0,277.09,269.81,12900408.0
2021-01-04T00:00:00-05:00,268.94,274.78,275.0,265.2,15106113.0
2021-01-05T00:00:00-05:00,270.97,268.29,272.4,268.21,9871600.0
2021-01-06T00:00:00-05:00,263.31,262.0,267.75,260.01,24354149.0
2021-01-07T00:00:00-05:00,268.74,265.9,271.61,264.78,15789800.0
2021-01-08T00:00:00-05:00,267.57,268.31,268.95,263.18,18528300.0
2021-01-11T00:00:00-05:00,256.84,260.48,263.47,255.9,30412300.0
2021-01-12T00:00:00-05:00,251.09,256.63,259.72,250.3,26449943.0
2021-01-13T00:00:00-05:00,251.64,251.55,253.95,249.2,19528938.0
2021-01-14T00:00:00-05:00,245.64,253.4,255.03,244.61,29739404.0
2021-01-15T00:00:00-05:00,251.36,247.9,253.86,247.16,24942930.0
2021-01-19T00:00:00-05:00,261.1,256.9,262.2,252.72,28028546.0
2021-01-20T00:00:00-05:00,267.48,268.93,270.32,263.6,25199919.0
2021-01-21T00:00:00-05:00,272.87,269.26,273.6,267.49,20838700.0
2021-01-22T00:00:00-05:00,274.5,272.01,278.47,272.0,21954042.0
2021-01-25T00:00:00-05:00,278.01,278.14,280.1,271.51,19087000.0
2021-01-26T00:00:00-05:00,282.05,278.14,285.39,277.81,19373636.0
2021-01-27T00:00:00-05:00,272.14,282.53,283.45,268.12,35346200.0
2021-01-28T00:00:00-05:00,265.0,277.18,286.79,264.7,37758844.0
2021-01-29T00:00:00-05:00,258.33,265.3,266.56,254.85,30389500.0
2021-02-01T00:00:00-05:00,262.01,259.52,264.17,254.91,22914300.0
2021-02-02T00:00:00-05:00,267.08,264.0,268.85,263.27,17320800.0
2021-02-03T00:00:00-05:00,266.65,265.62,269.2,263.84,14223400.0
2021-02-04T00:00:00-05:00,266.49,267.01,268.16,264.0,16060000.0
